285682617,1,25 064 000 ₽,Белорусская,4 мин.,"['Общая площадь', '48,2 м²', 'Площадь кухни', '5,4 м²', 'Этаж', '8 из 16', 'Год сдачи', '2023', 'Дом', 'Сдан', 'Отделка', 'Предчистовая']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '48,2', 'Площадь кухни', '5,4', 'Высота потолков', '3,1 м', 'Вид из окон', 'На улицу и двор', 'Отделка', 'Предчистовая', 'О доме', 'Подписаться на дом', 'Количество лифтов', '2 пассажирских, 1 грузовой', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
274969991,1,25 148 988 ₽,Серпуховская,16 мин.,"['Общая площадь', '43,53 м²', 'Жилая площадь', '11,1 м²', 'Этаж', '2 из 46', 'Год сдачи', '2023', 'Дом', 'Сдан', 'Отделка', 'Предчистовая']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '43,53', 'Жилая площадь', '11,1', 'Высота потолков', '3 м', 'Вид из окон', 'На улицу и двор', 'Отделка', 'Предчистовая', 'О доме', 'Подписаться на дом', 'Количество лифтов', '3 грузовых', 'Тип дома', 'Монолитный']"
285606751,1,25 169 600 ₽,Ботанический сад,9 мин.,"['Общая площадь', '54,4 м²', 'Жилая площадь', '14,5 м²', 'Этаж', '10 из 21', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '54,4', 'Жилая площадь', '14,5', 'Высота потолков', '3,02 м', 'Вид из окон', 'На улицу', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Количество лифтов', '2 пассажирских', 'Тип дома', 'Монолитно-кирпичный', 'Парковка', 'Подземная']"
282699510,1,30 303 214 ₽,Белорусская,14 мин.,"['Общая площадь', '48,83 м²', 'Жилая площадь', '13,1 м²', 'Площадь кухни', '18,4 м²', 'Этаж', '10 из 26', 'Год сдачи', '2025', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '48,83', 'Жилая площадь', '13,1', 'Площадь кухни', '18,4', 'Высота потолков', '3,1 м', 'Санузел', '1 совмещенный', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Количество лифтов', '2 пассажирских, 2 грузовых', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
279224278,1,31 000 000 ₽,Ленинский проспект,13 мин.,"['Общая площадь', '48,73 м²', 'Жилая площадь', '12,5 м²', 'Площадь кухни', '22,8 м²', 'Этаж', '5 из 8', 'Год сдачи', '2023', 'Дом', 'Не сдан', 'Отделка', 'Чистовая']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '48,73', 'Жилая площадь', '12,5', 'Площадь кухни', '22,8', 'Высота потолков', '2,9 м', 'Санузел', '2 совмещенных', 'Вид из окон', 'Во двор', 'Отделка', 'Чистовая', 'О доме', 'Подписаться на дом', 'Количество лифтов', '2 пассажирских, 2 грузовых', 'Тип дома', 'Монолитно-кирпичный', 'Парковка', 'Подземная']"
268828538,1,32 547 900 ₽,Деловой центр,3 мин.,"['Общая площадь', '55 м²', 'Жилая площадь', '39,3 м²', 'Этаж', '3 из 41', 'Год сдачи', '2023', 'Дом', 'Не сдан', 'Отделка', 'Предчистовая']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '55', 'Жилая площадь', '39,3', 'Высота потолков', '3,25 м', 'Вид из окон', 'На улицу и двор', 'Отделка', 'Предчистовая', 'О доме', 'Подписаться на дом', 'Количество лифтов', '2 пассажирских, 2 грузовых', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
280755821,1,33 159 459 ₽,Павелецкая,9 мин.,"['Общая площадь', '50,2 м²', 'Этаж', '16 из 24', 'Год сдачи', '2025', 'Дом', 'Не сдан', 'Отделка', 'Черновая']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '50,2', 'Высота потолков', '3,1 м', 'Отделка', 'Черновая', 'О доме', 'Подписаться на дом', 'Количество лифтов', '2 пассажирских, 1 грузовой', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
277738124,2,34 069 999 ₽,Белорусская,7 мин.,"['Общая площадь', '77,85 м²', 'Жилая площадь', '30,5 м²', 'Площадь кухни', '27,1 м²', 'Этаж', '5 из 21', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Неизвестно']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '77,85', 'Жилая площадь', '30,5', 'Площадь кухни', '27,1', 'Высота потолков', '3,15 м', 'Санузел', '1 совмещенный, 1 раздельный', 'Вид из окон', 'На улицу и двор', 'Отделка', 'Неизвестно', 'О доме', 'Подписаться на дом', 'Количество лифтов', '1 пассажирский, 1 грузовой', 'Тип дома', 'Монолитный', 'Парковка', 'Многоуровневая']"
285442011,1,44 345 000 ₽,Воробьёвы горы,13 мин.,"['Общая площадь', '55,3 м²', 'Жилая площадь', '12,3 м²', 'Этаж', '2 из 18', 'Год сдачи', '2026', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '55,3', 'Жилая площадь', '12,3', 'Высота потолков', '3,25 м', 'О доме', 'Подписаться на дом', 'Количество лифтов', '1 пассажирский, 1 грузовой', 'Тип дома', 'Монолитный', 'Парковка', 'Многоуровневая']"
262519487,1,60 214 140 ₽,Улица 1905 года,6 мин.,"['Общая площадь', '68,27 м²', 'Площадь кухни', '23,5 м²', 'Этаж', '2 из 21', 'Год сдачи', '2023', 'Дом', 'Не сдан', 'Отделка', 'Чистовая с мебелью']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '68,27', 'Площадь кухни', '23,5', 'Высота потолков', '3 м', 'Санузел', '1 совмещенный', 'Вид из окон', 'На улицу и двор', 'Отделка', 'Чистовая с мебелью', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитный']"
284404564,1,77 560 000 ₽,Арбатская,9 мин.,"['Общая площадь', '110,8 м²', 'Этаж', '4 из 8', 'Год сдачи', '2019', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка', 'Общая площадь', '110,8', 'Высота потолков', '3,3 м', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитный', 'Парковка', 'Подземная']"
281896678,1,81 060 000 ₽,Площадь Революции,2 мин.,"['Общая площадь', '40,05 м²', 'Жилая площадь', '20,6 м²', 'Этаж', '1 из 5', 'Год сдачи', '2024', 'Дом', 'Не сдан', 'Отделка', 'Без отделки']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '40,05', 'Жилая площадь', '20,6', 'Высота потолков', '3,6 м', 'Вид из окон', 'Во двор', 'Отделка', 'Без отделки', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитно-кирпичный']"
284824229,1,100 992 471 ₽,Октябрьская,1 мин.,"['Общая площадь', '89,34 м²', 'Этаж', '4 из 9', 'Год сдачи', '2023', 'Дом', 'Не сдан', 'Отделка', 'Чистовая']","['О квартире', 'Тип жилья', 'Новостройка Апартаменты', 'Общая площадь', '89,34', 'Высота потолков', '3,1 м', 'Отделка', 'Чистовая', 'О доме', 'Подписаться на дом', 'Тип дома', 'Монолитный']"
